file,line,form,module,names,level
idaes/models/properties/modular_properties/pure/Eucken.py,23,from,idaes.core.util.constants,Constants,0
idaes/models/properties/modular_properties/pure/Eucken.py,24,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/pure/NIST.py,27,from,pyomo.environ,Expression;log;Var;units,0
idaes/models/properties/modular_properties/pure/NIST.py,29,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/pure/Perrys.py,26,from,pyomo.environ,log;Var;Param;units,0
idaes/models/properties/modular_properties/pure/Perrys.py,28,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/pure/Perrys.py,30,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/pure/Perrys.py,31,import,idaes.logger,,0
idaes/models/properties/modular_properties/pure/RPP3.py,26,from,pyomo.environ,exp;log;Var;units,0
idaes/models/properties/modular_properties/pure/RPP3.py,28,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/pure/RPP4.py,26,from,pyomo.environ,exp;log;Var;units,0
idaes/models/properties/modular_properties/pure/RPP4.py,28,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/pure/RPP5.py,26,from,pyomo.environ,log;Var;units,0
idaes/models/properties/modular_properties/pure/RPP5.py,28,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/pure/RPP5.py,30,from,idaes.core.util.constants,Constants,0
idaes/models/properties/modular_properties/pure/__init__.py,13,from,NIST,NIST,1
idaes/models/properties/modular_properties/pure/__init__.py,14,from,Perrys,Perrys,1
idaes/models/properties/modular_properties/pure/__init__.py,15,from,RPP3,RPP3,1
idaes/models/properties/modular_properties/pure/__init__.py,16,from,RPP4,RPP4,1
idaes/models/properties/modular_properties/pure/__init__.py,17,from,RPP5,RPP5,1
idaes/models/properties/modular_properties/pure/__init__.py,18,from,ConstantProperties,Constant,1
idaes/models/properties/modular_properties/pure/__init__.py,19,from,electrolyte,relative_permittivity_constant,1
idaes/models/properties/modular_properties/pure/__init__.py,20,from,ChapmanEnskog,ChapmanEnskogLennardJones,1
idaes/models/properties/modular_properties/pure/__init__.py,21,from,ChungPure,ChungViscosityPure,1
idaes/models/properties/modular_properties/pure/__init__.py,22,from,Eucken,Eucken,1
idaes/models/properties/modular_properties/pure/electrolyte.py,20,from,pyomo.environ,Var;units,0
idaes/models/properties/modular_properties/pure/electrolyte.py,22,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/reactions/dh_rxn.py,20,from,pyomo.environ,units;Var;value,0
idaes/models/properties/modular_properties/reactions/dh_rxn.py,22,from,idaes.core,MaterialFlowBasis,0
idaes/models/properties/modular_properties/reactions/dh_rxn.py,23,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/properties/modular_properties/reactions/dh_rxn.py,24,from,idaes.core.util.constants,Constants,0
idaes/models/properties/modular_properties/reactions/dh_rxn.py,25,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,23,from,pyomo.environ,exp;log;Var;units;value,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,25,from,idaes.models.properties.modular_properties.base.utility,ConcentrationForm,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,26,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,27,from,idaes.core.util.constants,Constants,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,28,from,idaes.core.util.exceptions,BurntToast;ConfigurationError,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,29,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,30,from,dh_rxn,constant_dh_rxn,1
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,23,from,pyomo.environ,Param;units;value,0
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,25,from,idaes.core.util.math,smooth_max,0
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,26,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,28,from,idaes.models.properties.modular_properties.base.utility,get_concentration_term,0
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,31,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,23,from,pyomo.environ,exp;Var;units,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,25,from,idaes.core,MaterialFlowBasis,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,26,from,idaes.models.properties.modular_properties.base.utility,ConcentrationForm,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,27,from,idaes.core.util.misc,set_param_from_config,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,28,from,idaes.core.util.constants,Constants,0
idaes/models/properties/modular_properties/reactions/rate_constant.py,29,from,idaes.core.util.exceptions,BurntToast;ConfigurationError,0
idaes/models/properties/modular_properties/reactions/rate_forms.py,20,from,idaes.models.properties.modular_properties.base.utility,get_concentration_term,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,26,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,27,from,pyomo.environ,Constraint;Expression;Var;units,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,34,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,35,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,38,from,idaes.models.properties.modular_properties.state_definitions.FTPx,state_initialization;FTPxScaler,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,42,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,43,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,44,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FPhx.py,45,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/FTPx.py,26,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,27,from,pyomo.environ,Constraint;Expression;Var;value;units,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,35,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,37,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config;get_method;GenericPropertyPackageError;identify_VL_component_list,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,43,from,idaes.models.properties.modular_properties.phase_equil.henry,HenryType;henry_equilibrium_ratio,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,47,from,idaes.core.util.exceptions,ConfigurationError;InitializationError,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,51,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,52,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,53,from,idaes.core.scaling,CustomScalerBase;ConstraintScalingScheme,0
idaes/models/properties/modular_properties/state_definitions/FTPx.py,57,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/FcPh.py,26,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,27,from,pyomo.environ,Constraint;Expression;Var;units,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,34,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,36,from,idaes.models.properties.modular_properties.state_definitions.FTPx,state_initialization;FTPxScaler,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,40,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,43,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,44,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,45,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FcPh.py,46,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/FcTP.py,26,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,27,from,pyomo.environ,Constraint;Expression;Var;units,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,34,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,35,from,idaes.core.scaling,ConstraintScalingScheme,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,39,from,idaes.models.properties.modular_properties.state_definitions.FTPx,state_initialization;FTPxScaler,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,43,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,46,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,47,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,48,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FcTP.py,49,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,24,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,25,from,pyomo.environ,Constraint;Expression;Var;units,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,31,from,pyomo.util.calc_var_value,calculate_variable_from_constraint,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,33,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,34,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,38,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,39,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,40,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,41,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,26,from,types,MethodType,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,27,from,pyomo.environ,Constraint;Expression;Var;value;units,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,35,from,idaes.core,MaterialFlowBasis;MaterialBalanceType;EnergyBalanceType,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,36,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,39,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,40,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,41,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,42,from,idaes.models.properties.modular_properties.state_definitions.FTPx,FTPxScaler,0
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,43,from,electrolyte_states,define_electrolyte_state;calculate_electrolyte_scaling,1
idaes/models/properties/modular_properties/state_definitions/__init__.py,13,from,FTPx,FTPx,1
idaes/models/properties/modular_properties/state_definitions/__init__.py,14,from,FcPh,FcPh,1
idaes/models/properties/modular_properties/state_definitions/__init__.py,15,from,FcTP,FcTP,1
idaes/models/properties/modular_properties/state_definitions/__init__.py,16,from,FpcTP,FpcTP,1
idaes/models/properties/modular_properties/state_definitions/__init__.py,17,from,FPhx,FPhx,1
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,23,from,pyomo.environ,Constraint;Reference;units;Var,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,25,from,idaes.models.properties.modular_properties.base.generic_property,StateIndex,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,26,from,idaes.models.properties.modular_properties.base.utility,get_bounds_from_config,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,29,from,idaes.core.util.exceptions,BurntToast,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,30,from,idaes.core.util.misc,add_object_reference,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,31,from,idaes.core.base.components,IonData;ApparentData,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,32,import,idaes.logger,,0
idaes/models/properties/modular_properties/state_definitions/electrolyte_states.py,33,import,idaes.core.util.scaling,,0
idaes/models/properties/modular_properties/transport_properties/__init__.py,13,from,thermal_conductivity_wms,ThermalConductivityWMS,1
idaes/models/properties/modular_properties/transport_properties/__init__.py,14,from,viscosity_wilke,ViscosityWilke,1
idaes/models/properties/modular_properties/transport_properties/__init__.py,15,from,no_method,NoMethod,1
idaes/models/properties/modular_properties/transport_properties/no_method.py,19,from,pyomo.environ,Expression,0
idaes/models/properties/modular_properties/transport_properties/no_method.py,20,import,idaes.logger,,0
idaes/models/properties/modular_properties/transport_properties/thermal_conductivity_wms.py,21,from,idaes.models.properties.modular_properties.transport_properties.viscosity_wilke,ViscosityWilke,0
idaes/models/properties/modular_properties/transport_properties/viscosity_wilke.py,24,import,pyomo.environ,,0
idaes/models/properties/swco2.py,20,from,idaes.core,declare_process_block_class,0
idaes/models/properties/swco2.py,22,import,idaes.logger,,0
idaes/models/properties/swco2.py,26,from,idaes.models.properties.general_helmholtz,helmholtz_available;HelmholtzParameterBlockData;HelmholtzParameterBlock;HelmholtzStateBlockData;HelmholtzThermoExpressions;PhaseType;StateVars;AmountBasis,0
idaes/models/properties/swco2.py,37,from,idaes.models.properties.general_helmholtz.helmholtz_state,_StateBlock,0
idaes/models/unit_models/__init__.py,13,from,cstr,CSTR,1
idaes/models/unit_models/__init__.py,14,from,equilibrium_reactor,EquilibriumReactor,1
idaes/models/unit_models/__init__.py,15,from,feed,Feed;FeedInitializer,1
idaes/models/unit_models/__init__.py,16,from,feed_flash,FeedFlash,1
idaes/models/unit_models/__init__.py,17,from,flash,Flash,1
idaes/models/unit_models/__init__.py,18,from,gibbs_reactor,GibbsReactor,1
idaes/models/unit_models/__init__.py,19,from,heat_exchanger,HeatExchanger;HeatExchangerFlowPattern;HX0DInitializer,1
idaes/models/unit_models/__init__.py,20,from,heater,Heater,1
idaes/models/unit_models/__init__.py,21,from,heat_exchanger_ntu,HeatExchangerNTU;HXNTUInitializer,1
idaes/models/unit_models/__init__.py,22,from,heat_exchanger_1D,HeatExchanger1D;HX1DInitializer,1
idaes/models/unit_models/__init__.py,23,from,heat_exchanger_lc,HeatExchangerLumpedCapacitance,1
idaes/models/unit_models/__init__.py,24,from,mixer,Mixer;MomentumMixingType;MixingType;MixerInitializer,1
idaes/models/unit_models/__init__.py,25,from,mscontactor,MSContactor;MSContactorInitializer,1
idaes/models/unit_models/__init__.py,26,from,pipe,Pipe,1
idaes/models/unit_models/__init__.py,27,from,plug_flow_reactor,PFR,1
idaes/models/unit_models/__init__.py,28,from,pressure_changer,PressureChanger;Turbine;Pump;Compressor;IsentropicPressureChangerInitializer,1
idaes/models/unit_models/__init__.py,35,from,product,Product;ProductInitializer,1
idaes/models/unit_models/__init__.py,36,from,separator,Separator;SplittingType;EnergySplittingType;SeparatorInitializer,1
idaes/models/unit_models/__init__.py,42,from,shell_and_tube_1d,ShellAndTube1D;ShellAndTubeInitializer,1
idaes/models/unit_models/__init__.py,43,from,skeleton_model,SkeletonUnitModel;SkeletonUnitModelData,1
idaes/models/unit_models/__init__.py,44,from,stream_scaler,StreamScaler;StreamScalerData,1
idaes/models/unit_models/__init__.py,45,from,statejunction,StateJunction;StateJunctionInitializer,1
idaes/models/unit_models/__init__.py,46,from,stoichiometric_reactor,StoichiometricReactor,1
idaes/models/unit_models/__init__.py,47,from,translator,Translator,1
idaes/models/unit_models/__init__.py,48,from,valve,ValveFunctionType;Valve;ValveData,1
idaes/models/unit_models/cstr.py,18,from,pyomo.common.config,ConfigBlock;ConfigValue;In;Bool,0
idaes/models/unit_models/cstr.py,19,from,pyomo.environ,Reference;Constraint,0
idaes/models/unit_models/cstr.py,22,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/cstr.py,31,from,idaes.core.util.config,is_physical_parameter_block;is_reaction_parameter_block,0
idaes/models/unit_models/cstr.py,35,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/equilibrium_reactor.py,18,from,pyomo.common.config,ConfigBlock;ConfigValue;In;Bool,0
idaes/models/unit_models/equilibrium_reactor.py,19,from,pyomo.common.collections,ComponentMap,0
idaes/models/unit_models/equilibrium_reactor.py,20,from,pyomo.environ,Constraint;Reference;units,0
idaes/models/unit_models/equilibrium_reactor.py,23,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/equilibrium_reactor.py,32,from,idaes.core.util.config,is_physical_parameter_block;is_reaction_parameter_block,0
idaes/models/unit_models/equilibrium_reactor.py,36,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/feed.py,18,from,pyomo.environ,Block;Reference,0
idaes/models/unit_models/feed.py,19,from,pyomo.common.config,ConfigBlock;ConfigValue;In,0
idaes/models/unit_models/feed.py,22,from,idaes.core,declare_process_block_class;UnitModelBlockData;useDefault,0
idaes/models/unit_models/feed.py,23,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/feed.py,24,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/feed.py,25,import,idaes.logger,,0
idaes/models/unit_models/feed.py,26,from,idaes.core.initialization,ModularInitializerBase,0
idaes/models/unit_models/feed.py,27,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/feed_flash.py,17,from,enum,Enum,0
idaes/models/unit_models/feed_flash.py,20,from,pyomo.environ,Reference,0
idaes/models/unit_models/feed_flash.py,21,from,pyomo.common.config,ConfigBlock;ConfigValue;In,0
idaes/models/unit_models/feed_flash.py,22,from,pyomo.common.collections,ComponentMap,0
idaes/models/unit_models/feed_flash.py,25,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;MaterialBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/feed_flash.py,33,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/feed_flash.py,34,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/feed_flash.py,35,from,idaes.core.util.initialization,fix_state_vars,0
idaes/models/unit_models/feed_flash.py,36,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/flash.py,18,import,logging,,0
idaes/models/unit_models/flash.py,19,from,pandas,DataFrame,0
idaes/models/unit_models/flash.py,22,from,pyomo.environ,ComponentMap;Constraint;Reference,0
idaes/models/unit_models/flash.py,23,from,pyomo.common.config,ConfigBlock;ConfigValue;In;Bool,0
idaes/models/unit_models/flash.py,24,from,pyomo.network,Port,0
idaes/models/unit_models/flash.py,27,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/flash.py,36,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/flash.py,37,from,idaes.models.unit_models.separator,Separator;SplittingType;EnergySplittingType,0
idaes/models/unit_models/flash.py,43,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/flash.py,44,from,idaes.core.util.units_of_measurement,report_quantity,0
idaes/models/unit_models/gibbs_reactor.py,18,from,pyomo.environ,Constraint;Param;Reals;Reference;Set;units;value;Var,0
idaes/models/unit_models/gibbs_reactor.py,19,from,pyomo.common.config,ConfigBlock;ConfigValue;In;ListOf;Bool,0
idaes/models/unit_models/gibbs_reactor.py,22,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;EnergyBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/gibbs_reactor.py,30,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/gibbs_reactor.py,31,from,idaes.core.util.exceptions,ConfigurationError,0
idaes/models/unit_models/gibbs_reactor.py,32,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/gibbs_reactor.py,33,from,idaes.core.util.constants,Constants,0
idaes/models/unit_models/heat_exchanger.py,19,from,enum,Enum,0
idaes/models/unit_models/heat_exchanger.py,22,from,pyomo.environ,Block;Var;Param;log;Reference;PositiveReals;ExternalFunction;units;check_optimal_termination,0
idaes/models/unit_models/heat_exchanger.py,33,from,pyomo.common.config,ConfigBlock;ConfigValue;In,0
idaes/models/unit_models/heat_exchanger.py,36,from,idaes.core,declare_process_block_class;UnitModelBlockData,0
idaes/models/unit_models/heat_exchanger.py,41,import,idaes.logger,,0
idaes/models/unit_models/heat_exchanger.py,42,from,idaes.core.util.functions,functions_lib,0
idaes/models/unit_models/heat_exchanger.py,43,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/heat_exchanger.py,44,from,idaes.models.unit_models.heater,_make_heater_config_block;_make_heater_control_volume,0
idaes/models/unit_models/heat_exchanger.py,49,from,idaes.core.util.misc,add_object_reference,0
idaes/models/unit_models/heat_exchanger.py,50,from,idaes.core.util,scaling,0
idaes/models/unit_models/heat_exchanger.py,51,from,idaes.core.solvers,get_solver,0
idaes/models/unit_models/heat_exchanger.py,52,from,idaes.core.util.exceptions,ConfigurationError;InitializationError,0
idaes/models/unit_models/heat_exchanger.py,53,from,idaes.core.initialization,SingleControlVolumeUnitInitializer,0
idaes/models/unit_models/heat_exchanger.py,54,from,idaes.core.scaling,CustomScalerBase;DefaultScalingRecommendation,0
idaes/models/unit_models/heat_exchanger_1D.py,18,from,pyomo.environ,Block;check_optimal_termination;ComponentMap;units;value;Var,0
idaes/models/unit_models/heat_exchanger_1D.py,26,from,pyomo.common.config,Bool;ConfigBlock;ConfigValue;In,0
idaes/models/unit_models/heat_exchanger_1D.py,29,from,idaes.core,ControlVolume1DBlock;UnitModelBlockData;declare_process_block_class;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;FlowDirection;useDefault,0
idaes/models/unit_models/heat_exchanger_1D.py,39,from,idaes.models.unit_models.heat_exchanger,HeatExchangerFlowPattern;hx_process_config;add_hx_references,0
idaes/models/unit_models/heat_exchanger_1D.py,44,from,idaes.core.util.config,is_physical_parameter_block;DefaultBool,0
idaes/models/unit_models/heat_exchanger_1D.py,45,from,idaes.core.util.misc,add_object_reference,0
idaes/models/unit_models/heat_exchanger_1D.py,46,from,idaes.core.util.exceptions,ConfigurationError;InitializationError,0
idaes/models/unit_models/heat_exchanger_1D.py,47,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/heat_exchanger_1D.py,48,from,idaes.core.util,scaling,0
idaes/models/unit_models/heat_exchanger_1D.py,49,from,idaes.core.solvers,get_solver,0
idaes/models/unit_models/heat_exchanger_1D.py,50,from,idaes.core.initialization,SingleControlVolumeUnitInitializer,0
idaes/models/unit_models/heat_exchanger_1D.py,51,from,idaes.core.scaling,CustomScalerBase;DefaultScalingRecommendation,0
idaes/models/unit_models/heat_exchanger_1D.py,52,import,idaes.logger,,0
idaes/models/unit_models/heat_exchanger_lc.py,19,from,pyomo.environ,Var;Param,0
idaes/models/unit_models/heat_exchanger_lc.py,20,from,pyomo.dae,DerivativeVar,0
idaes/models/unit_models/heat_exchanger_lc.py,21,from,pyomo.common.config,ConfigValue,0
idaes/models/unit_models/heat_exchanger_lc.py,22,from,idaes.core,declare_process_block_class;useDefault,0
idaes/models/unit_models/heat_exchanger_lc.py,23,from,idaes.core.util.config,DefaultBool,0
idaes/models/unit_models/heat_exchanger_lc.py,24,from,idaes.core.util.exceptions,ConfigurationError;IdaesError;DynamicError,0
idaes/models/unit_models/heat_exchanger_lc.py,25,from,heat_exchanger,HeatExchangerData,1
idaes/models/unit_models/heat_exchanger_ntu.py,22,from,pyomo.environ,Block;check_optimal_termination;Constraint;Expression;Param;PositiveReals;Reference;units;Var,0
idaes/models/unit_models/heat_exchanger_ntu.py,33,from,pyomo.common.config,Bool;ConfigBlock;ConfigValue;In,0
idaes/models/unit_models/heat_exchanger_ntu.py,36,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;MaterialBalanceType;EnergyBalanceType;MomentumBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/heat_exchanger_ntu.py,45,from,idaes.models.unit_models.heat_exchanger,hx_process_config;add_hx_references,0
idaes/models/unit_models/heat_exchanger_ntu.py,46,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/heat_exchanger_ntu.py,47,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/heat_exchanger_ntu.py,48,from,idaes.core.util.math,smooth_min;smooth_max,0
idaes/models/unit_models/heat_exchanger_ntu.py,49,from,idaes.core.solvers,get_solver,0
idaes/models/unit_models/heat_exchanger_ntu.py,50,from,idaes.core.util.exceptions,InitializationError,0
idaes/models/unit_models/heat_exchanger_ntu.py,51,import,idaes.core.util.scaling,,0
idaes/models/unit_models/heat_exchanger_ntu.py,52,import,idaes.logger,,0
idaes/models/unit_models/heat_exchanger_ntu.py,53,from,idaes.core.initialization,SingleControlVolumeUnitInitializer,0
idaes/models/unit_models/heater.py,20,from,pyomo.environ,ComponentMap;Reference,0
idaes/models/unit_models/heater.py,21,from,pyomo.common.config,ConfigBlock;ConfigValue;In;Bool,0
idaes/models/unit_models/heater.py,24,from,idaes.core,ControlVolume0DBlock;declare_process_block_class;EnergyBalanceType;MomentumBalanceType;MaterialBalanceType;UnitModelBlockData;useDefault,0
idaes/models/unit_models/heater.py,33,from,idaes.core.util.config,is_physical_parameter_block,0
idaes/models/unit_models/heater.py,34,from,idaes.core.scaling,CustomScalerBase,0
idaes/models/unit_models/heater.py,35,import,idaes.logger,,0
idaes/models/unit_models/mixer.py,17,from,enum,Enum,0
idaes/models/unit_models/mixer.py,19,from,pyomo.environ,Block;check_optimal_termination;ComponentMap;Constraint;Param;PositiveReals;Reals;RangeSet;Var,0
idaes/models/unit_models/mixer.py,30,from,pyomo.common.config,ConfigBlock;ConfigValue;In;ListOf;Bool,0
idaes/models/unit_models/mixer.py,32,from,idaes.core,declare_process_block_class;UnitModelBlockData;useDefault;MaterialBalanceType;MaterialFlowBasis,0
idaes/models/unit_models/mixer.py,39,from,idaes.core.base.control_volume_base,ControlVolumeScalerBase,0
idaes/models/unit_models/mixer.py,40,from,idaes.core.util.config,is_physical_parameter_block;is_state_block,0
idaes/models/unit_models/mixer.py,44,from,idaes.core.util.exceptions,BurntToast;ConfigurationError;PropertyNotSupportedError;InitializationError,0
idaes/models/unit_models/mixer.py,50,from,idaes.core.util.math,smooth_min,0
idaes/models/unit_models/mixer.py,51,from,idaes.core.util.tables,create_stream_table_dataframe,0
idaes/models/unit_models/mixer.py,52,import,idaes.core.util.scaling,,0
idaes/models/unit_models/mixer.py,53,from,idaes.core.solvers,get_solver,0
idaes/models/unit_models/mixer.py,54,from,idaes.core.initialization,ModularInitializerBase,0
idaes/models/unit_models/mixer.py,56,import,idaes.logger,,0
