file,line,name,qualname,bases,decorators,generated_block,n_methods,default_initializer,default_scaler
idaes/models/properties/modular_properties/pure/RPP3.py,77,enth_mol_ig_comp,RPP3.enth_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP3.py,119,entr_mol_ig_comp,RPP3.entr_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP3.py,157,pressure_sat_comp,RPP3.pressure_sat_comp,,,,3,,
idaes/models/properties/modular_properties/pure/RPP4.py,32,RPP4,RPP4,object,,,0,,
idaes/models/properties/modular_properties/pure/RPP4.py,35,cp_mol_ig_comp,RPP4.cp_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP4.py,77,enth_mol_ig_comp,RPP4.enth_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP4.py,119,entr_mol_ig_comp,RPP4.entr_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP4.py,157,pressure_sat_comp,RPP4.pressure_sat_comp,,,,3,,
idaes/models/properties/modular_properties/pure/RPP5.py,34,RPP5,RPP5,object,,,0,,
idaes/models/properties/modular_properties/pure/RPP5.py,37,cp_mol_ig_comp,RPP5.cp_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP5.py,85,enth_mol_ig_comp,RPP5.enth_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP5.py,131,entr_mol_ig_comp,RPP5.entr_mol_ig_comp,,,,2,,
idaes/models/properties/modular_properties/pure/RPP5.py,172,pressure_sat_comp,RPP5.pressure_sat_comp,,,,5,,
idaes/models/properties/modular_properties/pure/electrolyte.py,28,relative_permittivity_constant,relative_permittivity_constant,,,,2,,
idaes/models/properties/modular_properties/reactions/dh_rxn.py,30,ConstantEnthalpyRxnScaler,ConstantEnthalpyRxnScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/reactions/dh_rxn.py,62,constant_dh_rxn,constant_dh_rxn,,,,3,,ConstantEnthalpyRxnScaler
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,35,ConstantKeqScaler,ConstantKeqScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,68,ConstantKeq,ConstantKeq,,,,4,,ConstantKeqScaler
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,149,van_t_hoff,van_t_hoff,,,,4,,ConstantKeqScaler
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,250,GibbsEnergyScaler,GibbsEnergyScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/reactions/equilibrium_constant.py,281,gibbs_energy,gibbs_energy,,,,4,,GibbsEnergyScaler
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,35,PowerLawEquilScaler,PowerLawEquilScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,65,power_law_equil,power_law_equil,,,,3,,PowerLawEquilScaler
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,102,LogPowerLawEquilScaler,LogPowerLawEquilScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,132,log_power_law_equil,log_power_law_equil,,,,2,,LogPowerLawEquilScaler
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,166,solubility_product,solubility_product,,,,3,,
idaes/models/properties/modular_properties/reactions/equilibrium_forms.py,284,log_solubility_product,log_solubility_product,,,,3,,
idaes/models/properties/modular_properties/reactions/rate_constant.py,34,arrhenius,arrhenius,,,,2,,
idaes/models/properties/modular_properties/reactions/rate_forms.py,26,power_law_rate,power_law_rate,,,,2,,
idaes/models/properties/modular_properties/state_definitions/FPhx.py,508,FPhxScaler,FPhxScaler,FTPxScaler,,,1,,
idaes/models/properties/modular_properties/state_definitions/FPhx.py,554,FPhx,FPhx,object,,,0,,FPhxScaler
idaes/models/properties/modular_properties/state_definitions/FTPx.py,725,FTPxScaler,FTPxScaler,CustomScalerBase,,,2,,
idaes/models/properties/modular_properties/state_definitions/FTPx.py,820,FTPx,FTPx,object,,,0,,FTPxScaler
idaes/models/properties/modular_properties/state_definitions/FcPh.py,509,FcPhScaler,FcPhScaler,FTPxScaler,,,1,,
idaes/models/properties/modular_properties/state_definitions/FcPh.py,570,FcPh,FcPh,object,,,0,,FcPhScaler
idaes/models/properties/modular_properties/state_definitions/FcTP.py,495,FcTPScaler,FcTPScaler,FTPxScaler,,,1,,
idaes/models/properties/modular_properties/state_definitions/FcTP.py,545,FcTP,FcTP,object,,,0,,FcTPScaler
idaes/models/properties/modular_properties/state_definitions/FpTPxpc.py,387,FpTPxpc,FpTPxpc,object,,,0,,
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,357,FpcTPScaler,FpcTPScaler,FTPxScaler,,,1,,
idaes/models/properties/modular_properties/state_definitions/FpcTP.py,371,FpcTP,FpcTP,object,,,0,,FpcTPScaler
idaes/models/properties/modular_properties/transport_properties/no_method.py,25,NoMethod,NoMethod,object,,,0,,
idaes/models/properties/modular_properties/transport_properties/no_method.py,28,visc_d_phase,NoMethod.visc_d_phase,object,,,2,,
idaes/models/properties/modular_properties/transport_properties/no_method.py,43,therm_cond_phase,NoMethod.therm_cond_phase,object,,,2,,
idaes/models/properties/modular_properties/transport_properties/thermal_conductivity_wms.py,26,ThermalConductivityWMS,ThermalConductivityWMS,object,,,0,,
idaes/models/properties/modular_properties/transport_properties/thermal_conductivity_wms.py,29,therm_cond_phase,ThermalConductivityWMS.therm_cond_phase,object,,,2,,
idaes/models/properties/modular_properties/transport_properties/viscosity_wilke.py,27,ViscosityWilke,ViscosityWilke,object,,,2,,
idaes/models/properties/modular_properties/transport_properties/viscosity_wilke.py,72,visc_d_phase,ViscosityWilke.visc_d_phase,object,,,2,,
idaes/models/properties/swco2.py,72,SWCO2ParameterBlockData,SWCO2ParameterBlockData,HelmholtzParameterBlockData,declare_process_block_class('SWCO2ParameterBlock'),SWCO2ParameterBlock,0,,
idaes/models/properties/swco2.py,86,SWCO2StateBlockData,SWCO2StateBlockData,HelmholtzStateBlockData,"declare_process_block_class('SWCO2StateBlock', block_class=_StateBlock)",SWCO2StateBlock,0,,
idaes/models/unit_models/cstr.py,40,CSTRScaler,CSTRScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/cstr.py,175,CSTRData,CSTRData,UnitModelBlockData,declare_process_block_class('CSTR'),CSTR,2,,CSTRScaler
idaes/models/unit_models/equilibrium_reactor.py,41,EquilibriumReactorScaler,EquilibriumReactorScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/equilibrium_reactor.py,100,EquilibriumReactorScalerLegacy,EquilibriumReactorScalerLegacy,CustomScalerBase,,,2,,
idaes/models/unit_models/equilibrium_reactor.py,247,EquilibriumReactorData,EquilibriumReactorData,UnitModelBlockData,declare_process_block_class('EquilibriumReactor'),EquilibriumReactor,2,,EquilibriumReactorScaler
idaes/models/unit_models/feed.py,36,FeedScaler,FeedScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/feed.py,62,FeedInitializer,FeedInitializer,ModularInitializerBase,,,1,,
idaes/models/unit_models/feed.py,95,FeedData,FeedData,UnitModelBlockData,declare_process_block_class('Feed'),Feed,3,FeedInitializer,FeedScaler
idaes/models/unit_models/feed_flash.py,42,FlashType,FlashType,Enum,,,0,,
idaes/models/unit_models/feed_flash.py,51,FeedFlashScaler,FeedFlashScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/feed_flash.py,103,FeedFlashData,FeedFlashData,UnitModelBlockData,declare_process_block_class('FeedFlash'),FeedFlash,3,,FeedFlashScaler
idaes/models/unit_models/flash.py,53,FlashScaler,FlashScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/flash.py,97,FlashData,FlashData,UnitModelBlockData,declare_process_block_class('Flash'),Flash,3,,FlashScaler
idaes/models/unit_models/gibbs_reactor.py,38,GibbsReactorScaler,GibbsReactorScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/gibbs_reactor.py,191,GibbsReactorData,GibbsReactorData,UnitModelBlockData,declare_process_block_class('GibbsReactor'),GibbsReactor,2,,GibbsReactorScaler
idaes/models/unit_models/heat_exchanger.py,59,HeatExchangerFlowPattern,HeatExchangerFlowPattern,Enum,,,0,,
idaes/models/unit_models/heat_exchanger.py,69,HX0DScaler,HX0DScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/heat_exchanger.py,178,HX0DInitializer,HX0DInitializer,SingleControlVolumeUnitInitializer,,,2,,
idaes/models/unit_models/heat_exchanger.py,616,HeatExchangerData,HeatExchangerData,UnitModelBlockData,"declare_process_block_class('HeatExchanger', doc='Simple 0D heat exchanger model.')",HeatExchanger,5,HX0DInitializer,HX0DScaler
idaes/models/unit_models/heat_exchanger_1D.py,60,HX1DScaler,HX1DScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/heat_exchanger_1D.py,142,HX1DInitializer,HX1DInitializer,SingleControlVolumeUnitInitializer,,,2,,
idaes/models/unit_models/heat_exchanger_1D.py,283,HeatExchanger1DData,HeatExchanger1DData,UnitModelBlockData,declare_process_block_class('HeatExchanger1D'),HeatExchanger1D,8,HX1DInitializer,HX1DScaler
idaes/models/unit_models/heat_exchanger_lc.py,31,HeatExchangerLumpedCapacitanceData,HeatExchangerLumpedCapacitanceData,HeatExchangerData,"declare_process_block_class('HeatExchangerLumpedCapacitance', doc='0D heat exchanger for transient simulations')",HeatExchangerLumpedCapacitance,7,,
idaes/models/unit_models/heat_exchanger_ntu.py,62,HXNTUInitializer,HXNTUInitializer,SingleControlVolumeUnitInitializer,,,2,,
idaes/models/unit_models/heat_exchanger_ntu.py,166,HeatExchangerNTUData,HeatExchangerNTUData,UnitModelBlockData,declare_process_block_class('HeatExchangerNTU'),HeatExchangerNTU,4,HXNTUInitializer,
idaes/models/unit_models/heater.py,40,HeaterScaler,HeaterScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/heater.py,245,HeaterData,HeaterData,UnitModelBlockData,"declare_process_block_class('Heater', doc='Simple 0D heater/cooler model.')",Heater,2,,HeaterScaler
idaes/models/unit_models/mixer.py,66,MixingType,MixingType,Enum,,,0,,
idaes/models/unit_models/mixer.py,75,MomentumMixingType,MomentumMixingType,Enum,,,0,,
idaes/models/unit_models/mixer.py,86,MixerScaler,MixerScaler,ControlVolumeScalerBase,,,3,,
idaes/models/unit_models/mixer.py,182,MixerInitializer,MixerInitializer,ModularInitializerBase,,,1,,
idaes/models/unit_models/mixer.py,303,MixerData,MixerData,UnitModelBlockData,declare_process_block_class('Mixer'),Mixer,19,MixerInitializer,MixerScaler
idaes/models/unit_models/mscontactor.py,69,MSContactorScaler,MSContactorScaler,CustomScalerBase,,,3,,
idaes/models/unit_models/mscontactor.py,693,MSContactorInitializer,MSContactorInitializer,ModularInitializerBase,,,1,,
idaes/models/unit_models/mscontactor.py,972,MSContactorData,MSContactorData,UnitModelBlockData,declare_process_block_class('MSContactor'),MSContactor,12,MSContactorInitializer,MSContactorScaler
idaes/models/unit_models/pipe.py,38,PipeScaler,PipeScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/pipe.py,97,PipeData,PipeData,UnitModelBlockData,declare_process_block_class('Pipe'),Pipe,2,,PipeScaler
idaes/models/unit_models/plug_flow_reactor.py,41,PFRScaler,PFRScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/plug_flow_reactor.py,106,PFRData,PFRData,UnitModelBlockData,declare_process_block_class('PFR'),PFR,2,,PFRScaler
idaes/models/unit_models/pressure_changer.py,65,ThermodynamicAssumption,ThermodynamicAssumption,Enum,,,0,,
idaes/models/unit_models/pressure_changer.py,76,IsentropicPressureChangerInitializer,IsentropicPressureChangerInitializer,SingleControlVolumeUnitInitializer,,,1,,
idaes/models/unit_models/pressure_changer.py,255,IsentropicPerformanceCurveData,IsentropicPerformanceCurveData,ProcessBlockData,declare_process_block_class('IsentropicPerformanceCurve'),IsentropicPerformanceCurve,2,,
idaes/models/unit_models/pressure_changer.py,335,PressureChangerScaler,PressureChangerScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/pressure_changer.py,438,PressureChangerData,PressureChangerData,UnitModelBlockData,declare_process_block_class('PressureChanger'),PressureChanger,11,,PressureChangerScaler
idaes/models/unit_models/pressure_changer.py,1445,TurbineData,TurbineData,PressureChangerData,"declare_process_block_class('Turbine', doc='Isentropic turbine model')",Turbine,0,IsentropicPressureChangerInitializer,
idaes/models/unit_models/pressure_changer.py,1461,CompressorData,CompressorData,PressureChangerData,"declare_process_block_class('Compressor', doc='Isentropic compressor model')",Compressor,0,IsentropicPressureChangerInitializer,
idaes/models/unit_models/pressure_changer.py,1475,PumpData,PumpData,PressureChangerData,"declare_process_block_class('Pump', doc='Pump model')",Pump,0,,
idaes/models/unit_models/product.py,42,ProductData,ProductData,UnitModelBlockData,declare_process_block_class('Product'),Product,3,ProductInitializer,ProductScaler
idaes/models/unit_models/separator.py,72,SplittingType,SplittingType,Enum,,,0,,
idaes/models/unit_models/separator.py,83,EnergySplittingType,EnergySplittingType,Enum,,,0,,
idaes/models/unit_models/separator.py,94,SeparatorScaler,SeparatorScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/separator.py,324,SeparatorInitializer,SeparatorInitializer,ModularInitializerBase,,,1,,
idaes/models/unit_models/separator.py,637,SeparatorData,SeparatorData,UnitModelBlockData,declare_process_block_class('Separator'),Separator,19,SeparatorInitializer,SeparatorScaler
idaes/models/unit_models/shell_and_tube_1d.py,50,ShellAndTubeInitializer,ShellAndTubeInitializer,SingleControlVolumeUnitInitializer,,,2,,
idaes/models/unit_models/shell_and_tube_1d.py,153,ShellAndTube1DData,ShellAndTube1DData,HeatExchanger1DData,declare_process_block_class('ShellAndTube1D'),ShellAndTube1D,7,ShellAndTubeInitializer,
idaes/models/unit_models/skeleton_model.py,39,SkeletonUnitModelData,SkeletonUnitModelData,ProcessBlockData,declare_process_block_class('SkeletonUnitModel'),SkeletonUnitModel,5,BlockTriangularizationInitializer,
idaes/models/unit_models/solid_liquid/sl_separator.py,67,SLSeparatorScaler,SLSeparatorScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/solid_liquid/sl_separator.py,122,SLSeparatorData,SLSeparatorData,UnitModelBlockData,declare_process_block_class('SLSeparator'),SLSeparator,4,BlockTriangularizationInitializer,SLSeparatorScaler
idaes/models/unit_models/solid_liquid/thickener.py,67,Thickener0DData,Thickener0DData,UnitModelBlockData,declare_process_block_class('Thickener0D'),Thickener0D,4,BlockTriangularizationInitializer,
idaes/models/unit_models/statejunction.py,39,StateJunctionData,StateJunctionData,UnitModelBlockData,declare_process_block_class('StateJunction'),StateJunction,2,StateJunctionInitializer,StateJunctionScaler
idaes/models/unit_models/stoichiometric_reactor.py,41,StoichiometricReactorScaler,StoichiometricReactorScaler,CustomScalerBase,,,2,,
idaes/models/unit_models/stoichiometric_reactor.py,83,StoichiometricReactorData,StoichiometricReactorData,UnitModelBlockData,declare_process_block_class('StoichiometricReactor'),StoichiometricReactor,2,,StoichiometricReactorScaler
idaes/models/unit_models/stream_scaler.py,52,StreamScalerData,StreamScalerData,UnitModelBlockData,declare_process_block_class('StreamScaler'),StreamScaler,5,StreamScalerInitializer,
idaes/models/unit_models/translator.py,37,TranslatorData,TranslatorData,UnitModelBlockData,declare_process_block_class('Translator'),Translator,2,BlockTriangularizationInitializer,
idaes/models/unit_models/valve.py,42,ValveFunctionType,ValveFunctionType,Enum,,,0,,
idaes/models/unit_models/valve.py,114,ValveData,ValveData,PressureChangerData,"declare_process_block_class('Valve', doc='Adiabatic valves')",Valve,4,,
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,43,MembraneFlowPattern,MembraneFlowPattern,Enum,,,0,,
idaes/models_extra/co2_capture_and_utilization/unit_models/membrane_1d.py,54,Membrane1DData,Membrane1DData,UnitModelBlockData,declare_process_block_class('Membrane1D'),Membrane1D,4,,
idaes/models_extra/column_models/MEAsolvent_column.py,64,MEAColumnData,MEAColumnData,PackedColumnData,declare_process_block_class('MEAColumn'),MEAColumn,5,,
idaes/models_extra/column_models/condenser.py,60,CondenserType,CondenserType,Enum,,,0,,
idaes/models_extra/column_models/condenser.py,69,TemperatureSpec,TemperatureSpec,Enum,,,0,,
idaes/models_extra/column_models/condenser.py,79,CondenserData,CondenserData,UnitModelBlockData,declare_process_block_class('Condenser'),Condenser,5,,
idaes/models_extra/column_models/enhancement_factor_model_pseudo_second_order_explicit.py,36,PseudoSecondOrderExplicit,PseudoSecondOrderExplicit,object,,,2,,
idaes/models_extra/column_models/plate_heat_exchanger.py,73,PlateHeatExchangerData,PlateHeatExchangerData,HeatExchangerNTUData,deprecated('The Plate Heat Exchanger (PHE) model is known to be affected by issues causing it to fail to solve on certain platforms starting with Pyomo v6.7....;declare_process_block_class('PlateHeatExchanger'),PlateHeatExchanger,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,73,CpMolCO2,CpMolCO2,,,,1,,
idaes/models_extra/column_models/properties/MEA_solvent.py,91,CpMolSolvent,CpMolSolvent,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,142,EnthMolCO2,EnthMolCO2,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,156,EnthMolSolvent,EnthMolSolvent,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,198,N2OAnalogy,N2OAnalogy,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,263,PressureSatSolvent,PressureSatSolvent,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,304,VolMolSolvent,VolMolSolvent,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,343,VolMolMEA,VolMolMEA,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,399,VolMolCO2,VolMolCO2,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,439,DiffusCO2,DiffusCO2,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,481,DiffusMEA,DiffusMEA,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,514,DiffusIons,DiffusIons,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,547,DiffusNone,DiffusNone,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,558,Viscosity,Viscosity,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,652,ThermalCond,ThermalCond,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,685,SurfTens,SurfTens,,,,2,,
idaes/models_extra/column_models/properties/MEA_solvent.py,876,k_eq,k_eq,,,,4,,
idaes/models_extra/column_models/properties/MEA_vapor.py,56,Cp,Cp,,,,2,,
idaes/models_extra/column_models/properties/MEA_vapor.py,88,EnthMol,EnthMol,,,,2,,
idaes/models_extra/column_models/properties/MEA_vapor.py,108,Diffus,Diffus,,,,2,,
idaes/models_extra/column_models/properties/MEA_vapor.py,217,ThermalCond,ThermalCond,,,,2,,
idaes/models_extra/column_models/properties/MEA_vapor.py,336,Viscosity,Viscosity,,,,2,,
idaes/models_extra/column_models/reboiler.py,62,ReboilerData,ReboilerData,UnitModelBlockData,declare_process_block_class('Reboiler'),Reboiler,5,,
idaes/models_extra/column_models/solvent_column.py,59,PackedColumnData,PackedColumnData,UnitModelBlockData,declare_process_block_class('PackedColumn'),PackedColumn,4,,
idaes/models_extra/column_models/solvent_condenser.py,60,SolventCondenserData,SolventCondenserData,UnitModelBlockData,declare_process_block_class('SolventCondenser'),SolventCondenser,3,,
idaes/models_extra/column_models/solvent_reboiler.py,63,SolventReboilerInitializer,SolventReboilerInitializer,SingleControlVolumeUnitInitializer,,,2,,
idaes/models_extra/column_models/solvent_reboiler.py,193,SolventReboilerData,SolventReboilerData,UnitModelBlockData,declare_process_block_class('SolventReboiler'),SolventReboiler,3,SolventReboilerInitializer,
idaes/models_extra/column_models/tray.py,53,TrayData,TrayData,UnitModelBlockData,declare_process_block_class('Tray'),Tray,6,,
idaes/models_extra/column_models/tray_column.py,48,TrayColumnData,TrayColumnData,UnitModelBlockData,declare_process_block_class('TrayColumn'),TrayColumn,7,,
idaes/models_extra/gas_distribution/properties/natural_gas.py,54,NaturalGasParameterBlockData,NaturalGasParameterBlockData,PhysicalParameterBlock,declare_process_block_class('NaturalGasParameterBlock'),NaturalGasParameterBlock,2,,
idaes/models_extra/gas_distribution/properties/natural_gas.py,161,NaturalGasStateBlock,NaturalGasStateBlock,StateBlock,,,0,,
idaes/models_extra/gas_distribution/properties/natural_gas.py,176,NaturalGasStateBlockData,NaturalGasStateBlockData,StateBlockData,"declare_process_block_class('NaturalGasStateBlock', block_class=NaturalGasStateBlock)",NaturalGasStateBlock,21,,
idaes/models_extra/gas_distribution/unit_models/compressor.py,40,IsothermalCompressorData,IsothermalCompressorData,UnitModelBlockData,declare_process_block_class('IsothermalCompressor'),IsothermalCompressor,5,,
idaes/models_extra/gas_distribution/unit_models/node.py,40,PipelineNodeData,PipelineNodeData,UnitModelBlockData,declare_process_block_class('PipelineNode'),PipelineNode,23,,
idaes/models_extra/gas_distribution/unit_models/pipeline.py,65,GasPipelineData,GasPipelineData,UnitModelBlockData,declare_process_block_class('GasPipeline'),GasPipeline,9,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/gas_phase_thermo.py,78,PhysicalParameterData,PhysicalParameterData,PhysicalParameterBlock,declare_process_block_class('GasPhaseParameterBlock'),GasPhaseParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/gas_phase_thermo.py,390,_GasPhaseStateBlock,_GasPhaseStateBlock,StateBlock,,,2,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/gas_phase_thermo.py,564,GasPhaseStateBlockData,GasPhaseStateBlockData,StateBlockData,"declare_process_block_class('GasPhaseStateBlock', block_class=_GasPhaseStateBlock)",GasPhaseStateBlock,24,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,79,ReactionParameterData,ReactionParameterData,ReactionParameterBlock,declare_process_block_class('HeteroReactionParameterBlock'),HeteroReactionParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,249,_ReactionBlock,_ReactionBlock,ReactionBlockBase,,,1,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/hetero_reactions.py,361,ReactionBlockData,ReactionBlockData,ReactionBlockDataBase,"declare_process_block_class('ReactionBlock', block_class=_ReactionBlock)",ReactionBlock,8,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/solid_phase_thermo.py,74,PhysicalParameterData,PhysicalParameterData,PhysicalParameterBlock,declare_process_block_class('SolidPhaseParameterBlock'),SolidPhaseParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/solid_phase_thermo.py,333,_SolidPhaseStateBlock,_SolidPhaseStateBlock,StateBlock,,,2,,
idaes/models_extra/gas_solid_contactors/properties/methane_iron_OC_reduction/solid_phase_thermo.py,481,SolidPhaseStateBlockData,SolidPhaseStateBlockData,StateBlockData,"declare_process_block_class('SolidPhaseStateBlock', block_class=_SolidPhaseStateBlock)",SolidPhaseStateBlock,18,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/gas_phase_thermo.py,81,PhysicalParameterData,PhysicalParameterData,PhysicalParameterBlock,declare_process_block_class('GasPhaseParameterBlock'),GasPhaseParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/gas_phase_thermo.py,415,_GasPhaseStateBlock,_GasPhaseStateBlock,StateBlock,,,2,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/gas_phase_thermo.py,588,GasPhaseStateBlockData,GasPhaseStateBlockData,StateBlockData,"declare_process_block_class('GasPhaseStateBlock', block_class=_GasPhaseStateBlock)",GasPhaseStateBlock,24,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,79,ReactionParameterData,ReactionParameterData,ReactionParameterBlock,declare_process_block_class('HeteroReactionParameterBlock'),HeteroReactionParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,244,_ReactionBlock,_ReactionBlock,ReactionBlockBase,,,1,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/hetero_reactions.py,362,ReactionBlockData,ReactionBlockData,ReactionBlockDataBase,"declare_process_block_class('ReactionBlock', block_class=_ReactionBlock)",ReactionBlock,8,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/solid_phase_thermo.py,74,PhysicalParameterData,PhysicalParameterData,PhysicalParameterBlock,declare_process_block_class('SolidPhaseParameterBlock'),SolidPhaseParameterBlock,2,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/solid_phase_thermo.py,330,_SolidPhaseStateBlock,_SolidPhaseStateBlock,StateBlock,,,2,,
idaes/models_extra/gas_solid_contactors/properties/oxygen_iron_OC_oxidation/solid_phase_thermo.py,477,SolidPhaseStateBlockData,SolidPhaseStateBlockData,StateBlockData,"declare_process_block_class('SolidPhaseStateBlock', block_class=_SolidPhaseStateBlock)",SolidPhaseStateBlock,18,,
idaes/models_extra/gas_solid_contactors/unit_models/bubbling_fluidized_bed.py,87,BubblingFluidizedBedData,BubblingFluidizedBedData,UnitModelBlockData,declare_process_block_class('BubblingFluidizedBed'),BubblingFluidizedBed,8,,
idaes/models_extra/gas_solid_contactors/unit_models/fixed_bed_0D.py,51,FixedBed0DData,FixedBed0DData,UnitModelBlockData,declare_process_block_class('FixedBed0D'),FixedBed0D,3,,
idaes/models_extra/gas_solid_contactors/unit_models/fixed_bed_1D.py,82,FixedBed1DData,FixedBed1DData,UnitModelBlockData,declare_process_block_class('FixedBed1D'),FixedBed1D,8,,
idaes/models_extra/gas_solid_contactors/unit_models/moving_bed.py,91,MBRData,MBRData,UnitModelBlockData,declare_process_block_class('MBR'),MBR,7,,
idaes/models_extra/power_generation/costing/power_plant_capcost.py,112,QGESSCostingData,QGESSCostingData,FlowsheetCostingBlockData,declare_process_block_class('QGESSCosting'),QGESSCosting,18,,
idaes/models_extra/power_generation/costing/power_plant_costing.py,58,PowerPlantCostingData,PowerPlantCostingData,QGESSCostingData,declare_process_block_class('PowerPlantCosting'),PowerPlantCosting,4,,
idaes/models_extra/power_generation/properties/flue_gas_ideal.py,72,FlueGasParameterData,FlueGasParameterData,PhysicalParameterBlock,declare_process_block_class('FlueGasParameterBlock'),FlueGasParameterBlock,2,,
idaes/models_extra/power_generation/properties/flue_gas_ideal.py,449,_FlueGasStateBlock,_FlueGasStateBlock,StateBlock,,,2,,
idaes/models_extra/power_generation/properties/flue_gas_ideal.py,577,FlueGasStateBlockData,FlueGasStateBlockData,StateBlockData,"declare_process_block_class('FlueGasStateBlock', block_class=_FlueGasStateBlock)",FlueGasStateBlock,15,,
idaes/models_extra/power_generation/properties/natural_gas_PR.py,71,EosType,EosType,enum.Enum,,,0,,
idaes/models_extra/power_generation/unit_models/balance.py,219,BalanceBlockData,BalanceBlockData,UnitModelBlockData,"declare_process_block_class('BalanceBlock', doc='Mass/energy balance block.')",BalanceBlock,1,,
idaes/models_extra/power_generation/unit_models/boiler_fireside.py,103,BoilerFiresideData,BoilerFiresideData,UnitModelBlockData,declare_process_block_class('BoilerFireside'),BoilerFireside,9,,
idaes/models_extra/power_generation/unit_models/boiler_heat_exchanger.py,89,TubeArrangement,TubeArrangement,Enum,,,0,,
